_id,x,y,z,timestamp
67d686198f4f34655f851ece,-0.06,-0.37,0.18,1742112281.4696715
67d686198f4f34655f851ecf,-0.06,-0.49,0.24,1742112281.9769533
67d6861a8f4f34655f851ed0,-0.06,-0.37,0.12,1742112282.4884212
67d6861a8f4f34655f851ed1,-0.06,-0.37,0.18,1742112282.9776506
67d6861b8f4f34655f851ed2,0,-0.37,0.18,1742112283.5122986
67d6861c8f4f34655f851ed3,0,-0.43,0.12,1742112284.3522396
67d6861c8f4f34655f851ed4,0,-0.37,0.18,1742112284.7460134
67d6861d8f4f34655f851ed5,-0.06,-0.43,0.18,1742112285.0488267
67d6861d8f4f34655f851ed6,-0.06,-0.37,0.18,1742112285.5602903
67d6861e8f4f34655f851ed7,-0.06,-0.43,0.18,1742112286.0765433
67d6861e8f4f34655f851ed8,-0.06,-0.37,0.18,1742112286.5833085
67d6861f8f4f34655f851ed9,-0.06,-0.37,0.18,1742112287.096995
67d6861f8f4f34655f851eda,0,-0.43,0.12,1742112287.6104572
67d686208f4f34655f851edb,-0.06,-0.37,0.18,1742112288.1252604
67d686208f4f34655f851edc,-0.06,-0.37,0.18,1742112288.5305924
67d686218f4f34655f851edd,0,-0.37,0.18,1742112289.041443
67d686218f4f34655f851ede,0,-0.37,0.18,1742112289.5536191
67d686228f4f34655f851edf,-0.06,-0.43,0.18,1742112290.070891
67d686228f4f34655f851ee0,0,-0.37,0.18,1742112290.5783849
67d686238f4f34655f851ee1,-0.06,-0.37,0.18,1742112291.091973
67d686238f4f34655f851ee2,0,-0.43,0.12,1742112291.6025827
67d686248f4f34655f851ee3,-0.06,-0.43,0.18,1742112292.1178133
67d686248f4f34655f851ee4,0,-0.37,0.18,1742112292.655665
67d686258f4f34655f851ee5,0,-0.37,0.18,1742112293.140286
67d686258f4f34655f851ee6,0,-0.43,0.12,1742112293.6515017
67d686268f4f34655f851ee7,0,-0.43,0.18,1742112294.161217
67d686268f4f34655f851ee8,0,-0.43,0.18,1742112294.5910232
67d686278f4f34655f851ee9,-0.06,-0.37,0.18,1742112295.204668
67d686278f4f34655f851eea,0,-0.43,0.18,1742112295.5964224
67d686288f4f34655f851eeb,0,-0.37,0.18,1742112296.1125615
67d686288f4f34655f851eec,-0.06,-0.43,0.18,1742112296.6203163
67d686298f4f34655f851eed,-0.06,-0.43,0.18,1742112297.1329715
67d686298f4f34655f851eee,-0.06,-0.37,0.12,1742112297.644166
67d6862a8f4f34655f851eef,-0.06,-0.37,0.18,1742112298.169737
67d6862a8f4f34655f851ef0,0,-0.37,0.18,1742112298.669516
67d6862b8f4f34655f851ef1,0,-0.43,0.12,1742112299.1803026
67d6862c8f4f34655f851ef2,0,-0.37,0.18,1742112300.0218363
67d6862c8f4f34655f851ef3,0,-0.37,0.18,1742112300.4079459
67d6862c8f4f34655f851ef4,0,-0.43,0.18,1742112300.7159634
67d6862d8f4f34655f851ef5,-0.06,-0.37,0.18,1742112301.1519773
67d6862d8f4f34655f851ef6,0,-0.43,0.18,1742112301.7082477
67d6862e8f4f34655f851ef7,0,-0.37,0.12,1742112302.2517207
67d6862e8f4f34655f851ef8,0,-0.43,0.18,1742112302.7638712
67d6862f8f4f34655f851ef9,-0.06,-0.37,0.18,1742112303.1715193
67d6862f8f4f34655f851efa,-0.06,-0.37,0.18,1742112303.6851828
67d686308f4f34655f851efb,15.56,-0.43,0.18,1742112304.4028854
67d686308f4f34655f851efc,-0.06,-0.37,0.18,1742112304.70853
67d686318f4f34655f851efd,0,-0.43,0.12,1742112305.2213871
67d686318f4f34655f851efe,-0.06,-0.43,0.18,1742112305.7387068
67d686328f4f34655f851eff,0,-0.43,0.18,1742112306.2449408
67d686328f4f34655f851f00,-0.06,-0.37,0.18,1742112306.7579532
67d686338f4f34655f851f01,0,-0.43,0.18,1742112307.2689884
67d686338f4f34655f851f02,-0.06,-0.43,0.18,1742112307.7811408
67d686348f4f34655f851f03,0,-0.37,0.18,1742112308.3956938
67d686348f4f34655f851f04,0,-0.37,0.18,1742112308.7303517
67d686358f4f34655f851f05,-0.06,-0.43,0.18,1742112309.317966
67d686358f4f34655f851f06,15.56,-0.37,0.18,1742112309.828986
67d686368f4f34655f851f07,-0.06,-0.37,0.18,1742112310.242386
67d686368f4f34655f851f08,-0.06,-0.43,0.18,1742112310.7502732
67d686378f4f34655f851f09,-0.06,-0.43,0.18,1742112311.2642338
67d686378f4f34655f851f0a,-0.06,-0.43,0.12,1742112311.782891
67d686388f4f34655f851f0b,-0.06,-0.37,0.18,1742112312.286243
67d686388f4f34655f851f0c,-0.06,-0.37,0.12,1742112312.7676692
67d686398f4f34655f851f0d,-0.06,-0.37,0.18,1742112313.311195
67d686398f4f34655f851f0e,-0.06,-0.37,0.18,1742112313.8235598
67d6863a8f4f34655f851f0f,-0.06,-0.37,0.18,1742112314.3350027
67d6863a8f4f34655f851f10,0,-0.37,0.18,1742112314.7852247
67d6863b8f4f34655f851f11,0,-0.37,0.18,1742112315.690939
67d6863b8f4f34655f851f12,0,-0.43,0.18,1742112315.996031
67d6863c8f4f34655f851f13,0,-0.43,0.18,1742112316.382349
67d6863c8f4f34655f851f14,0,-0.37,0.18,1742112316.906338
67d6863d8f4f34655f851f15,0,-0.43,0.18,1742112317.4068851
67d6863d8f4f34655f851f16,-0.06,-0.37,0.18,1742112317.9204226
67d6863e8f4f34655f851f17,-0.06,-0.43,0.18,1742112318.3215692
67d6863e8f4f34655f851f18,0,-0.43,0.18,1742112318.8418365
67d6863f8f4f34655f851f19,-0.06,-0.43,0.18,1742112319.3529973
67d6863f8f4f34655f851f1a,-0.06,-0.37,0.18,1742112319.864451
67d686408f4f34655f851f1b,-0.06,-0.37,0.18,1742112320.376251
67d686408f4f34655f851f1c,0,-0.37,0.18,1742112320.890343
67d686418f4f34655f851f1d,-0.06,-0.43,0.18,1742112321.4009044
67d686418f4f34655f851f1e,0,-0.37,0.12,1742112321.9126058
67d686428f4f34655f851f1f,0,-0.43,0.18,1742112322.3655446
67d686428f4f34655f851f20,-0.06,-0.37,0.18,1742112322.8675458
67d686438f4f34655f851f21,0,-0.43,0.18,1742112323.4498622
67d686438f4f34655f851f22,0,-0.43,0.18,1742112323.960568
67d686448f4f34655f851f23,-0.06,-0.43,0.18,1742112324.4725864
67d686448f4f34655f851f24,-0.06,-0.43,0.18,1742112324.9852917
67d686458f4f34655f851f25,0,-0.37,0.18,1742112325.3935392
67d686458f4f34655f851f26,0,-0.43,0.12,1742112325.906427
67d686468f4f34655f851f27,-0.06,-0.43,0.18,1742112326.4398654
67d686468f4f34655f851f28,0,-0.43,0.18,1742112326.9303913
67d686478f4f34655f851f29,-0.06,-0.43,0.18,1742112327.4110126
67d686478f4f34655f851f2a,-0.06,-0.37,0.12,1742112327.956455
67d686488f4f34655f851f2b,-0.06,-0.37,0.18,1742112328.4661195
67d686488f4f34655f851f2c,-0.06,-0.43,0.18,1742112328.977355
67d686498f4f34655f851f2d,0,-0.43,0.18,1742112329.4905736
67d6864a8f4f34655f851f2e,-15.62,-0.43,0.18,1742112330.0012383
67d6864a8f4f34655f851f2f,-0.06,-0.37,0.18,1742112330.5155175
67d6864b8f4f34655f851f30,-0.06,-0.37,0.18,1742112331.435206
67d6864b8f4f34655f851f31,-0.06,-0.37,0.18,1742112331.706369
67d6864c8f4f34655f851f32,-0.06,-0.37,0.18,1742112332.053718
67d6864c8f4f34655f851f33,-0.06,-0.43,0.18,1742112332.5619621
67d6864c8f4f34655f851f34,0,-0.43,0.18,1742112332.972247
67d6864d8f4f34655f851f35,-0.06,-0.43,0.18,1742112333.484439
67d6864d8f4f34655f851f36,0,-0.37,0.18,1742112333.9950156
67d6864e8f4f34655f851f37,0,-0.37,0.18,1742112334.5072327
67d6864f8f4f34655f851f38,-0.06,-0.43,0.12,1742112335.0195818
67d6864f8f4f34655f851f39,0,-0.37,0.18,1742112335.5329056
67d686508f4f34655f851f3a,-0.06,-0.43,0.18,1742112336.048424
67d686508f4f34655f851f3b,-0.06,-0.37,0.18,1742112336.5557556
67d686518f4f34655f851f3c,0,-0.43,0.18,1742112337.0679653
67d686518f4f34655f851f3d,0,-0.43,0.18,1742112337.5788622
67d686528f4f34655f851f3e,0,-0.43,0.12,1742112338.0959916
67d686528f4f34655f851f3f,-0.06,-0.37,0.12,1742112338.5213017
67d686538f4f34655f851f40,-0.06,-0.37,0.18,1742112339.118092
67d686538f4f34655f851f41,0,-0.37,0.12,1742112339.5331974
67d686548f4f34655f851f42,0,-0.43,0.18,1742112340.0375257
67d686548f4f34655f851f43,0,-0.37,0.12,1742112340.5489733
67d686558f4f34655f851f44,0,-0.43,0.18,1742112341.0606666
67d686558f4f34655f851f45,0,-0.43,0.18,1742112341.5999925
67d686568f4f34655f851f46,-0.06,-0.43,0.18,1742112342.0892322
67d686568f4f34655f851f47,0,-0.43,0.18,1742112342.5962815
67d686578f4f34655f851f48,-0.06,-0.37,0.18,1742112343.111384
67d686578f4f34655f851f49,0,-0.37,0.18,1742112343.6217906
67d686588f4f34655f851f4a,-0.06,-0.37,0.18,1742112344.1390922
67d686588f4f34655f851f4b,0,-0.43,0.18,1742112344.6457891
67d686598f4f34655f851f4c,-0.06,-0.43,0.12,1742112345.1573398
67d686598f4f34655f851f4d,0,-0.43,0.18,1742112345.6702101
67d6865a8f4f34655f851f4e,-0.06,-0.43,0.18,1742112346.1812184
67d6865b8f4f34655f851f4f,-0.06,-0.37,0.12,1742112347.0217636
67d6865b8f4f34655f851f50,0,-0.43,0.18,1742112347.40974
67d6865b8f4f34655f851f51,0,-0.37,0.18,1742112347.708145
67d6865c8f4f34655f851f52,-0.06,-0.43,0.12,1742112348.1532664
67d6865c8f4f34655f851f53,0,-0.37,0.18,1742112348.6385832
67d6865d8f4f34655f851f54,-0.06,-0.43,0.18,1742112349.1515563
67d6865d8f4f34655f851f55,0,-0.37,0.18,1742112349.6632612
67d6865e8f4f34655f851f56,0,-0.37,0.12,1742112350.1746972
67d6865e8f4f34655f851f57,0,-0.43,0.18,1742112350.6908748
67d6865f8f4f34655f851f58,0,-0.37,0.18,1742112351.1995113
67d6865f8f4f34655f851f59,-0.06,-0.37,0.18,1742112351.7101488
67d686608f4f34655f851f5a,0,-0.43,0.18,1742112352.2229283
67d686608f4f34655f851f5b,0,-0.43,0.18,1742112352.739203
67d686618f4f34655f851f5c,-0.06,-0.37,0.12,1742112353.2506106
67d686618f4f34655f851f5d,-0.06,-0.43,0.18,1742112353.674983
67d686628f4f34655f851f5e,-0.06,-0.37,0.18,1742112354.17654
67d686628f4f34655f851f5f,0,-0.43,0.18,1742112354.683322
67d686638f4f34655f851f60,-0.06,-0.37,0.18,1742112355.1918578
67d686638f4f34655f851f61,-0.06,-0.37,0.18,1742112355.7047713
67d686648f4f34655f851f62,-0.06,-0.37,0.12,1742112356.2145493
67d686648f4f34655f851f63,0,-0.37,0.18,1742112356.7327719
67d686658f4f34655f851f64,0,-0.43,0.12,1742112357.2392714
67d686658f4f34655f851f65,0,-0.43,0.18,1742112357.7116346
67d686668f4f34655f851f66,-0.06,-0.37,0.18,1742112358.265942
67d686668f4f34655f851f67,-0.06,-0.37,0.18,1742112358.7803376
67d686678f4f34655f851f68,0,-0.37,0.18,1742112359.291712
67d686678f4f34655f851f69,-0.06,-0.37,0.18,1742112359.8004076
67d686688f4f34655f851f6a,-0.06,-0.43,0.18,1742112360.3125758
67d686688f4f34655f851f6b,-0.06,-0.43,0.18,1742112360.8291028
67d686698f4f34655f851f6c,0,-0.37,0.18,1742112361.3353183
67d686698f4f34655f851f6d,-0.06,-0.37,0.12,1742112361.852888
67d6866a8f4f34655f851f6e,0,-0.37,0.12,1742112362.7347443
67d6866a8f4f34655f851f6f,0,-0.43,0.18,1742112362.9965196
67d6866b8f4f34655f851f70,-0.06,-0.43,0.18,1742112363.3013513
67d6866b8f4f34655f851f71,0,-0.37,0.18,1742112363.7720726
67d6866c8f4f34655f851f72,0,-0.37,0.18,1742112364.310201
67d6866c8f4f34655f851f73,0,-0.43,0.18,1742112364.7838485
67d6866d8f4f34655f851f74,0,-0.43,0.18,1742112365.329303
67d6866d8f4f34655f851f75,-0.06,-0.43,0.18,1742112365.8413248
67d6866e8f4f34655f851f76,0,-0.37,0.18,1742112366.3540895
67d6866e8f4f34655f851f77,0,-0.37,0.24,1742112366.8699713
67d6866f8f4f34655f851f78,-0.06,-0.37,0.12,1742112367.383887
67d6866f8f4f34655f851f79,0,-0.37,0.18,1742112367.8911242
67d686708f4f34655f851f7a,-0.06,-0.43,0.18,1742112368.4026377
67d686708f4f34655f851f7b,-0.06,-0.43,0.18,1742112368.9142475
67d686718f4f34655f851f7c,0,-0.43,0.18,1742112369.32763
67d686718f4f34655f851f7d,-0.06,-0.37,0.18,1742112369.8344493
67d686728f4f34655f851f7e,-0.06,-0.37,0.12,1742112370.3471086
67d686728f4f34655f851f7f,-0.06,-0.43,0.12,1742112370.8644807
67d686738f4f34655f851f80,0,-0.43,0.18,1742112371.3708813
67d686738f4f34655f851f81,0,-0.37,0.18,1742112371.8598082
67d686748f4f34655f851f82,-0.06,-0.37,0.18,1742112372.4026966
67d686748f4f34655f851f83,0,-0.37,0.18,1742112372.9086535
67d686758f4f34655f851f84,0,-0.49,0.18,1742112373.4191103
67d686758f4f34655f851f85,0,-0.37,0.12,1742112373.9316595
67d686768f4f34655f851f86,0,-0.37,0.18,1742112374.4436836
67d686768f4f34655f851f87,-0.06,-0.43,0.18,1742112374.9558227
67d686778f4f34655f851f88,0,-0.37,0.12,1742112375.4672854
67d686778f4f34655f851f89,0,-0.37,0.12,1742112375.9798324
67d686788f4f34655f851f8a,0,-0.37,0.18,1742112376.491598
67d686798f4f34655f851f8b,0,-0.43,0.18,1742112377.0032575
67d686798f4f34655f851f8c,-0.06,-0.37,0.18,1742112377.6226785
67d6867a8f4f34655f851f8d,-0.06,-0.43,0.12,1742112378.2376978
67d6867a8f4f34655f851f8e,0,-0.43,0.18,1742112378.701107
67d6867a8f4f34655f851f8f,-0.06,-0.43,0.18,1742112378.9494755
67d6867b8f4f34655f851f90,0,-0.43,0.18,1742112379.4615226
67d6867b8f4f34655f851f91,-0.06,-0.43,0.12,1742112379.9261866
67d6867c8f4f34655f851f92,0,-0.43,0.18,1742112380.4848824
67d6867d8f4f34655f851f93,-0.06,-0.37,0.12,1742112381.0023386
67d6867d8f4f34655f851f94,-0.06,-0.43,0.18,1742112381.5088134
67d6867e8f4f34655f851f95,-0.06,-0.43,0.18,1742112382.0207763
67d6867e8f4f34655f851f96,0,-0.37,0.18,1742112382.5347753
67d6867f8f4f34655f851f97,-0.06,-0.37,0.18,1742112383.044914
67d6867f8f4f34655f851f98,0,-0.37,0.18,1742112383.5575824
67d6867f8f4f34655f851f99,0,-0.43,0.18,1742112383.966858
67d686808f4f34655f851f9a,0,-0.37,0.18,1742112384.482786
67d686808f4f34655f851f9b,-0.06,-0.43,0.18,1742112384.9908946
67d686818f4f34655f851f9c,-0.06,-0.43,0.18,1742112385.502637
67d686828f4f34655f851f9d,-0.06,-0.43,0.18,1742112386.014659
67d686828f4f34655f851f9e,0,-0.37,0.18,1742112386.5466652
67d686838f4f34655f851f9f,-0.12,-0.37,0.18,1742112387.0385683
67d686838f4f34655f851fa0,0,-0.37,0.18,1742112387.5506968
67d686848f4f34655f851fa1,-0.06,-0.37,0.18,1742112388.0684998
67d686848f4f34655f851fa2,-0.06,-0.43,0.12,1742112388.5778942
67d686858f4f34655f851fa3,-0.06,-0.31,0.12,1742112389.086689
67d686858f4f34655f851fa4,0,-0.37,0.18,1742112389.6011636
67d686868f4f34655f851fa5,-0.06,-0.37,0.18,1742112390.1156955
67d686868f4f34655f851fa6,-0.06,-0.43,0.18,1742112390.622147
67d686878f4f34655f851fa7,-0.12,-0.37,0.18,1742112391.137002
67d686878f4f34655f851fa8,0,-0.43,0.18,1742112391.6516695
67d686888f4f34655f851fa9,-0.06,-0.43,0.18,1742112392.0644
67d686888f4f34655f851faa,0,-0.37,0.18,1742112392.5682814
67d686898f4f34655f851fab,0,-0.37,0.18,1742112393.082385
67d686898f4f34655f851fac,-0.06,-0.43,0.18,1742112393.597973
67d6868a8f4f34655f851fad,0,-0.43,0.18,1742112394.4159493
67d6868a8f4f34655f851fae,0,-0.37,0.12,1742112394.6994398
67d6868b8f4f34655f851faf,-0.06,-0.37,0.12,1742112395.0753047
67d6868b8f4f34655f851fb0,0,-0.37,0.18,1742112395.5938108
67d6868c8f4f34655f851fb1,0,-0.37,0.18,1742112396.0830986
67d6868c8f4f34655f851fb2,-0.06,-0.43,0.18,1742112396.6766245
67d6868d8f4f34655f851fb3,0,-0.43,0.18,1742112397.176948
67d6868d8f4f34655f851fb4,-0.06,-0.37,0.18,1742112397.6914806
67d6868e8f4f34655f851fb5,-0.06,-0.37,0.18,1742112398.2039142
67d6868e8f4f34655f851fb6,0,-0.43,0.18,1742112398.713126
67d6868f8f4f34655f851fb7,-0.18,-0.31,0.12,1742112399.1223507
67d6868f8f4f34655f851fb8,-0.12,-0.37,0.18,1742112399.633937
67d686908f4f34655f851fb9,0,-0.37,0.18,1742112400.1549177
67d686908f4f34655f851fba,0,-0.43,0.12,1742112400.6573296
67d686918f4f34655f851fbb,-0.06,-0.43,0.18,1742112401.1688426
67d686918f4f34655f851fbc,-0.06,-0.37,0.18,1742112401.682342
67d686928f4f34655f851fbd,-0.06,-0.43,0.18,1742112402.195902
67d686928f4f34655f851fbe,-0.06,-0.43,0.12,1742112402.7079434
67d686938f4f34655f851fbf,-0.06,-0.37,0.18,1742112403.2259321
67d686938f4f34655f851fc0,-0.06,-0.37,0.12,1742112403.729603
67d686948f4f34655f851fc1,0,-0.43,0.18,1742112404.344533
67d686948f4f34655f851fc2,0,-0.37,0.18,1742112404.8564818
67d686958f4f34655f851fc3,0.06,-0.43,0.12,1742112405.2657127
67d686958f4f34655f851fc4,0.06,-0.43,0.18,1742112405.777289
67d686968f4f34655f851fc5,-0.12,-0.31,0.12,1742112406.1879296
67d686968f4f34655f851fc6,-0.06,-0.43,0.18,1742112406.7037208
67d686978f4f34655f851fc7,-0.06,-0.37,0.18,1742112407.2112045
67d686978f4f34655f851fc8,0.06,-0.43,0.18,1742112407.7239034
67d686988f4f34655f851fc9,-0.06,-0.49,0.18,1742112408.2048347
67d686988f4f34655f851fca,0,-0.43,0.18,1742112408.7483764
67d686998f4f34655f851fcb,-0.06,-0.43,0.18,1742112409.25965
67d686998f4f34655f851fcc,-0.06,-0.43,0.18,1742112409.9971695
67d6869a8f4f34655f851fcd,-0.06,-0.37,0.18,1742112410.2851887
67d6869a8f4f34655f851fce,-0.06,-0.37,0.24,1742112410.7259395
67d6869b8f4f34655f851fcf,-0.06,-0.37,0.18,1742112411.3077798
67d6869b8f4f34655f851fd0,-0.06,-0.43,0.12,1742112411.741521
67d6869c8f4f34655f851fd1,-0.06,-0.37,0.18,1742112412.339406
67d6869c8f4f34655f851fd2,-0.06,-0.43,0.18,1742112412.8433242
67d6869d8f4f34655f851fd3,-0.06,-0.37,0.18,1742112413.2528558
67d6869d8f4f34655f851fd4,-0.12,-0.37,0.18,1742112413.758327
67d6869e8f4f34655f851fd5,-0.06,-0.43,0.18,1742112414.276444
67d6869e8f4f34655f851fd6,0,-0.43,0.18,1742112414.7946217
67d6869f8f4f34655f851fd7,-0.06,-0.37,0.18,1742112415.3008733
67d6869f8f4f34655f851fd8,-0.06,-0.37,0.18,1742112415.8145733
67d686a08f4f34655f851fd9,-0.06,-0.43,0.18,1742112416.3273966
67d686a08f4f34655f851fda,-0.06,-0.37,0.18,1742112416.8385396
67d686a18f4f34655f851fdb,-0.12,-0.37,0.18,1742112417.350635
67d686a18f4f34655f851fdc,-0.06,-0.37,0.12,1742112417.8649232
67d686a28f4f34655f851fdd,-0.06,-0.43,0.18,1742112418.373448
67d686a28f4f34655f851fde,0.06,-0.43,0.18,1742112418.88664
67d686a38f4f34655f851fdf,0.06,-0.43,0.12,1742112419.3976889
67d686a38f4f34655f851fe0,0,-0.43,0.18,1742112419.9101353
67d686a48f4f34655f851fe1,0.06,-0.43,0.18,1742112420.3237686
67d686a48f4f34655f851fe2,-0.06,-0.37,0.18,1742112420.8299031
67d686a58f4f34655f851fe3,-0.06,-0.43,0.18,1742112421.34407
67d686a58f4f34655f851fe4,-0.06,-0.31,0.24,1742112421.8631165
67d686a68f4f34655f851fe5,-0.06,-0.43,0.18,1742112422.3667445
67d686a68f4f34655f851fe6,0,-0.37,0.18,1742112422.8786483
67d686a78f4f34655f851fe7,-0.06,-0.49,0.12,1742112423.3902047
67d686a78f4f34655f851fe8,0.24,0.55,0,1742112423.9120471
67d686a88f4f34655f851fe9,-0.06,-0.37,0.18,1742112424.4145308
67d686a98f4f34655f851fea,0,-0.37,0.18,1742112425.0598588
67d686a98f4f34655f851feb,-0.12,-0.37,0.24,1742112425.749476
67d686aa8f4f34655f851fec,-0.06,-0.37,0.18,1742112426.0531287
67d686aa8f4f34655f851fed,-0.06,-0.37,0.18,1742112426.4622204
67d686aa8f4f34655f851fee,0,-0.55,0.18,1742112426.9746583
67d686ab8f4f34655f851fef,0,-0.43,0.18,1742112427.486135
67d686ab8f4f34655f851ff0,-0.12,-0.37,0.24,1742112427.8939676
67d686ac8f4f34655f851ff1,-0.06,-0.37,0.18,1742112428.408198
67d686ac8f4f34655f851ff2,0,-0.37,0.18,1742112428.920094
67d686ad8f4f34655f851ff3,0,-0.43,0.12,1742112429.4320707
67d686ad8f4f34655f851ff4,0,-0.43,0.24,1742112429.944374
67d686ae8f4f34655f851ff5,0.06,-0.37,0.18,1742112430.4563327
67d686ae8f4f34655f851ff6,0,-0.43,0.18,1742112430.9682262
67d686af8f4f34655f851ff7,-1.22,-0.73,2.69,1742112431.4850729
67d686af8f4f34655f851ff8,0.06,-0.24,0.18,1742112431.9915369
67d686b08f4f34655f851ff9,0,-0.37,0.18,1742112432.5046418
67d686b18f4f34655f851ffa,-0.12,-0.43,0.18,1742112433.0164678
67d686b18f4f34655f851ffb,0.06,-0.24,0.18,1742112433.5281591
67d686b28f4f34655f851ffc,-0.06,-0.37,0.18,1742112434.0418396
67d686b28f4f34655f851ffd,0.06,-0.43,0.12,1742112434.5524428
67d686b28f4f34655f851ffe,-0.06,-0.37,0.18,1742112434.9665406
67d686b38f4f34655f851fff,0.06,-0.31,0.18,1742112435.474059
67d686b38f4f34655f852000,-0.18,-0.43,0.18,1742112435.9762044
67d686b48f4f34655f852001,0.12,-0.55,0.24,1742112436.5117352
67d686b58f4f34655f852002,-0.06,-0.49,0.12,1742112437.0097034
67d686b58f4f34655f852003,0.06,-0.37,0.18,1742112437.6245623
67d686b68f4f34655f852004,-0.06,-0.31,0.12,1742112438.037482
67d686b68f4f34655f852005,0.06,-0.43,0.12,1742112438.5343697
67d686b78f4f34655f852006,-0.12,-0.37,0.18,1742112439.0577035
67d686b78f4f34655f852007,0,-0.37,0.18,1742112439.5881457
67d686b88f4f34655f852008,0.06,-0.18,0.18,1742112440.0867202
67d686b88f4f34655f852009,-0.18,-0.37,0.12,1742112440.5938604
67d686b98f4f34655f85200a,0.12,-0.31,0.18,1742112441.087642
67d686b98f4f34655f85200b,0,-0.37,0.18,1742112441.619495
67d686ba8f4f34655f85200c,-15.62,-0.37,0.18,1742112442.1350183
67d686ba8f4f34655f85200d,-0.06,-0.43,0.18,1742112442.642007
67d686bb8f4f34655f85200e,0,-0.43,0.18,1742112443.0433688
67d686bb8f4f34655f85200f,-0.06,-0.43,0.12,1742112443.563244
67d686bc8f4f34655f852010,0,-0.37,0.18,1742112444.0527651
67d686bc8f4f34655f852011,-0.06,-0.37,0.18,1742112444.5874617
67d686bd8f4f34655f852012,0,-0.37,0.18,1742112445.0992107
67d686bd8f4f34655f852013,-0.06,-0.37,0.18,1742112445.611479
67d686be8f4f34655f852014,-0.06,-0.37,0.18,1742112446.1285348
67d686be8f4f34655f852015,0,-0.43,0.18,1742112446.5762708
67d686bf8f4f34655f852016,-0.06,-0.43,0.18,1742112447.1477196
67d686bf8f4f34655f852017,-0.06,-0.37,0.18,1742112447.660249
67d686c08f4f34655f852018,-0.06,-0.37,0.18,1742112448.091056
67d686c08f4f34655f852019,-0.06,-0.37,0.18,1742112448.6015744
67d686c18f4f34655f85201a,-0.06,-0.37,0.18,1742112449.1401398
67d686c18f4f34655f85201b,-0.06,-0.37,0.12,1742112449.7080622
67d686c28f4f34655f85201c,-0.06,-0.37,0.18,1742112450.1119976
67d686c28f4f34655f85201d,-0.06,-0.37,0.18,1742112450.627918
67d686c38f4f34655f85201e,0,-0.37,0.18,1742112451.1448283
67d686c38f4f34655f85201f,0,-0.37,0.18,1742112451.6586447
67d686c48f4f34655f852020,0,-0.37,0.18,1742112452.1682475
67d686c48f4f34655f852021,-0.06,-0.43,0.18,1742112452.6790907
67d686c58f4f34655f852022,-0.06,-0.43,0.18,1742112453.2237
67d686c58f4f34655f852023,-0.06,-0.37,0.18,1742112453.701003
67d686c68f4f34655f852024,-0.06,-0.37,0.18,1742112454.2146082
67d686c68f4f34655f852025,-0.06,-0.37,0.18,1742112454.72712
67d686c78f4f34655f852026,-0.06,-0.37,0.18,1742112455.2460358
67d686c78f4f34655f852027,-0.06,-0.43,0.18,1742112455.713612
67d686c88f4f34655f852028,-0.06,-0.37,0.18,1742112456.265466
67d686c88f4f34655f852029,-0.06,-0.37,0.12,1742112456.7774835
67d686c98f4f34655f85202a,-0.06,-0.43,0.18,1742112457.2982125
67d686c98f4f34655f85202b,-0.06,-0.37,0.18,1742112457.6984687
67d686ca8f4f34655f85202c,-0.06,-0.43,0.18,1742112458.2098434
67d686ca8f4f34655f85202d,0,-0.43,0.18,1742112458.813034
67d686cb8f4f34655f85202e,-0.06,-0.37,0.18,1742112459.3260312
67d686cb8f4f34655f85202f,-0.06,-0.43,0.18,1742112459.8377018
67d686cc8f4f34655f852030,-0.06,-0.43,0.12,1742112460.2470443
67d686cc8f4f34655f852031,0,-0.43,0.18,1742112460.7593203
67d686cd8f4f34655f852032,-0.06,-0.43,0.18,1742112461.2743833
67d686cd8f4f34655f852033,0,-0.43,0.18,1742112461.7829864
67d686ce8f4f34655f852034,-0.06,-0.37,0.18,1742112462.3009098
67d686ce8f4f34655f852035,-0.06,-0.37,0.18,1742112462.8071866
67d686cf8f4f34655f852036,-0.06,-0.37,0.18,1742112463.3185074
67d686cf8f4f34655f852037,0,-0.37,0.18,1742112463.830595
67d686d08f4f34655f852038,0,-0.37,0.24,1742112464.3422475
67d686d08f4f34655f852039,0,-0.37,0.18,1742112464.8542047
67d686d18f4f34655f85203a,0,-0.43,0.18,1742112465.3684993
67d686d18f4f34655f85203b,-15.62,-0.37,0.12,1742112465.8781562
67d686d28f4f34655f85203c,0,-0.37,0.18,1742112466.3909557
67d686d28f4f34655f85203d,-0.12,-0.43,0.18,1742112466.9024699
67d686d38f4f34655f85203e,-0.06,-0.43,0.18,1742112467.4152393
67d686d38f4f34655f85203f,-0.06,-0.37,0.18,1742112467.8244789
67d686d48f4f34655f852040,-0.06,-0.37,0.12,1742112468.3358912
67d686d48f4f34655f852041,-0.06,-0.43,0.18,1742112468.8481162
67d686d58f4f34655f852042,-0.06,-0.43,0.18,1742112469.3606277
67d686d58f4f34655f852043,0,-0.37,0.18,1742112469.8725426
67d686d68f4f34655f852044,0,-0.37,0.18,1742112470.385213
67d686d68f4f34655f852045,-0.06,-0.43,0.12,1742112470.896022
67d686d78f4f34655f852046,-0.06,-0.37,0.18,1742112471.4141963
67d686d78f4f34655f852047,-0.06,-0.43,0.18,1742112471.9196398
67d686d88f4f34655f852048,0,-0.43,0.18,1742112472.4326575
67d686d88f4f34655f852049,0,-0.43,0.12,1742112472.9441767
